Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
2,0,0,0,0,C to B,9,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,9,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
9,0,0,0,0,C to B,9,"(29, 26)","[(25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,C to B,9,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,C to B,9,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,C to B,9,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,C to B,9,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,C to B,9,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,0,0,0,0,C to B,9,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
8,0,0,0,0,B to A,9,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
8,0,0,0,0,B to A,9,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to A,9,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
20,0,0,0,0,B to A,9,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
21,0,0,0,0,B to A,9,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to A,9,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,B to A,9,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,B to A,9,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,B to A,9,"(27, 25)","[(25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
19,0,0,0,0,B to A,9,"(26, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
19,0,0,0,0,B to A,9,"(25, 24)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to A,9,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,B to A,9,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]",[],TRUE
12,0,0,0,0,B to A,9,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],TRUE
7,0,0,0,0,B to A,9,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
1,0,0,0,0,B to A,9,"(20, 20)","[(25, 20)]",[],TRUE
0,0,0,0,0,B to A,9,"(19, 19)",[],[],TRUE
0,0,0,0,0,B to A,9,"(18, 18)",[],[],TRUE
0,1,4.472135955,0,0,B to A,9,"(17, 17)",[],"[(19, 13)]",TRUE
0,1,4.472135955,0,0,B to A,9,"(16, 16)",[],"[(20, 14)]",TRUE
1,0,0,0,0,A to B,10,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,10,"(16, 16)",[],[],TRUE
0,1,4.472135955,0,0,A to B,10,"(17, 17)",[],"[(21, 15)]",TRUE
0,1,4.472135955,0,0,A to B,10,"(18, 18)",[],"[(22, 16)]",TRUE
0,1,4.242640687,0,0,A to B,10,"(19, 19)",[],"[(22, 16)]",TRUE
1,1,4.242640687,0,0,A to B,10,"(20, 20)","[(25, 20)]","[(23, 17)]",TRUE
7,1,4.472135955,0,0,A to B,10,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]","[(23, 17)]",TRUE
12,1,4.472135955,0,0,A to B,10,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(24, 18)]",TRUE
15,0,0,0,0,A to B,10,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]",[],TRUE
17,1,0,0,0,A to B,10,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(24, 19)]",TRUE
15,0,0,0,0,A to B,10,"(25, 25)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,A to B,10,"(26, 26)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,A to B,10,"(27, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,1,4.123105626,0,0,A to B,10,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 22)]",TRUE
13,1,3,0,0,A to B,10,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 22)]",TRUE
13,1,1.414213562,0,0,A to B,10,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 23)]",FALSE
13,1,1.414213562,0,0,A to B,10,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 23)]",FALSE
13,1,1,0,0,A to B,10,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 24)]",FALSE
13,1,1,0,0,A to B,10,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 24)]",FALSE
13,1,1.414213562,0,0,A to B,10,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 25)]",FALSE
13,1,1.414213562,0,0,A to B,10,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 25)]",FALSE
13,1,2.828427125,0,0,A to B,10,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 26)]",FALSE
12,1,4.242640687,0,0,A to B,10,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 26)]",TRUE
8,1,3.605551275,0,0,A to B,10,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(35, 20)]",TRUE
8,1,3.16227766,0,0,A to B,10,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]","[(35, 20)]",TRUE
8,1,3.16227766,0,0,A to B,10,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(35, 21)]",TRUE
8,1,3.605551275,0,0,B to C,10,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]","[(35, 21)]",TRUE
8,1,3.605551275,0,0,B to C,10,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(35, 22)]",TRUE
16,1,4.123105626,0,0,B to C,10,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(35, 22)]",TRUE
20,0,0,0,0,B to C,10,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
21,0,0,0,0,B to C,10,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to C,10,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,1,0,0,0,B to C,10,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 30)]",TRUE
11,0,0,0,0,B to C,10,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,1,4.472135955,0,0,B to C,10,"(27, 27)","[(25, 23), (26, 23), (27, 22), (27, 23), (28, 23), (28, 24), (28, 25)]","[(29, 31)]",TRUE
3,1,0,0,0,B to C,10,"(26, 28)","[(26, 23), (28, 24), (28, 25)]","[(29, 32)]",TRUE
6,2,0,7.071067812,270,B to C,10,"(25, 29)","[(20, 29), (21, 29), (21, 30), (21, 31), (21, 32), (28, 25)]","[(22, 33), (29, 32)]",TRUE
12,1,4.472135955,0,0,B to C,10,"(24, 30)","[(19, 30), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(22, 34)]",TRUE
19,2,3.16227766,3.16227766,315,B to C,10,"(23, 31)","[(18, 31), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(22, 34), (25, 35)]",TRUE
25,2,3.16227766,5,288.4349488,B to C,10,"(22, 32)","[(17, 32), (18, 29), (18, 30), (18, 31), (18, 32), (18, 33), (18, 34), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(21, 35), (26, 35)]",TRUE
24,2,2.236067977,5,270,B to C,10,"(22, 33)","[(17, 33), (18, 30), (18, 31), (18, 32), (18, 33), (18, 34), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(21, 35), (26, 35)]",TRUE
20,1,2.828427125,0,0,B to C,10,"(22, 34)","[(17, 34), (18, 31), (18, 32), (18, 33), (18, 34), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(20, 36)]",TRUE
20,1,1.414213562,0,0,B to C,10,"(21, 35)","[(17, 32), (17, 33), (17, 34), (18, 31), (18, 32), (18, 33), (18, 34), (19, 31), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(20, 36)]",FALSE
20,1,2.236067977,0,0,B to C,10,"(21, 35)","[(17, 32), (17, 33), (17, 34), (18, 31), (18, 32), (18, 33), (18, 34), (19, 31), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(19, 36)]",FALSE
18,1,1,0,0,B to C,10,"(20, 36)","[(16, 33), (16, 34), (17, 32), (17, 33), (17, 34), (18, 32), (18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]","[(19, 36)]",FALSE
18,1,2,0,0,B to C,10,"(20, 36)","[(16, 33), (16, 34), (17, 32), (17, 33), (17, 34), (18, 32), (18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]","[(18, 36)]",FALSE
18,1,2,0,0,B to C,10,"(20, 36)","[(16, 33), (16, 34), (17, 32), (17, 33), (17, 34), (18, 32), (18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]","[(18, 36)]",FALSE
18,1,3,0,0,B to C,10,"(20, 36)","[(16, 33), (16, 34), (17, 32), (17, 33), (17, 34), (18, 32), (18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]","[(17, 36)]",FALSE
12,1,3.16227766,0,0,B to C,10,"(20, 37)","[(16, 34), (17, 33), (17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 33), (21, 34)]","[(17, 36)]",TRUE
6,1,4.472135955,0,0,B to C,10,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]","[(16, 36)]",TRUE
1,1,0,0,0,B to C,10,"(20, 39)","[(20, 34)]","[(16, 36)]",TRUE
0,0,0,0,0,B to C,10,"(20, 40)",[],[],TRUE
1,0,0,0,0,B to C,10,"(19, 41)","[(14, 41)]",[],TRUE
7,0,0,0,0,B to C,10,"(18, 42)","[(13, 42), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
12,0,0,0,0,B to C,10,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43), (13, 44), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
10,0,0,0,0,B to C,10,"(17, 44)","[(12, 44), (13, 41), (13, 42), (13, 43), (13, 44), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
7,0,0,0,0,C to B,10,"(17, 45)","[(13, 42), (13, 43), (13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
5,0,0,0,0,C to B,10,"(18, 44)","[(13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
1,0,0,0,0,C to B,10,"(19, 43)","[(14, 43)]",[],TRUE
0,0,0,0,0,C to B,10,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,10,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,10,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,10,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
9,0,0,0,0,C to B,10,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
7,0,0,0,0,C to B,10,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,10,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,10,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,10,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,10,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,10,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,10,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,10,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,10,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,10,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,10,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
9,0,0,0,0,C to B,10,"(29, 26)","[(25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,C to B,10,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,C to B,10,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,C to B,10,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,C to B,10,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,C to B,10,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,0,0,0,0,C to B,10,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
8,0,0,0,0,B to A,10,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
8,0,0,0,0,B to A,10,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to A,10,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
20,0,0,0,0,B to A,10,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
21,0,0,0,0,B to A,10,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to A,10,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,B to A,10,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,B to A,10,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,B to A,10,"(27, 25)","[(25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
19,0,0,0,0,B to A,10,"(26, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
19,0,0,0,0,B to A,10,"(25, 24)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to A,10,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,B to A,10,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]",[],TRUE
12,0,0,0,0,B to A,10,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],TRUE
7,0,0,0,0,B to A,10,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
1,0,0,0,0,B to A,10,"(20, 20)","[(25, 20)]",[],TRUE
0,0,0,0,0,B to A,10,"(19, 19)",[],[],TRUE
0,0,0,0,0,B to A,10,"(18, 18)",[],[],TRUE
0,0,0,0,0,B to A,10,"(17, 17)",[],[],TRUE
0,0,0,0,0,B to A,10,"(16, 16)",[],[],TRUE
1,0,0,0,0,A to B,11,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,11,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,11,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,11,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,11,"(19, 19)",[],[],TRUE
1,0,0,0,0,A to B,11,"(20, 20)","[(25, 20)]",[],TRUE
7,0,0,0,0,A to B,11,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
12,0,0,0,0,A to B,11,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],TRUE
15,0,0,0,0,A to B,11,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]",[],TRUE
17,0,0,0,0,A to B,11,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,A to B,11,"(25, 25)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,A to B,11,"(26, 26)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,A to B,11,"(27, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,A to B,11,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,A to B,11,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,A to B,11,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
