Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
7,0,0,0,0,C to B,16,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,16,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,C to B,16,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to A,16,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to A,16,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to A,16,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to A,16,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,16,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,16,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,16,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,16,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,16,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,16,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,16,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,16,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,16,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,16,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,16,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,16,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,16,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,16,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,16,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,16,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,17,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,17,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,17,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,17,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,17,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,17,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,17,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,17,"(22, 22)",[],[],TRUE
1,0,0,0,0,A to B,17,"(23, 23)","[(28, 23)]",[],TRUE
5,0,0,0,0,A to B,17,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,17,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,17,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,17,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,17,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,17,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,17,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,17,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,17,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,17,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,A to B,17,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to C,17,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to C,17,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to C,17,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,17,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,17,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,17,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,17,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,17,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,17,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,17,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,17,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,17,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,17,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,17,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,17,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,17,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,17,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,17,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,17,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,17,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,17,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,17,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,17,"(19, 41)",[],[],TRUE
0,0,0,0,0,B to C,17,"(18, 42)",[],[],TRUE
0,0,0,0,0,B to C,17,"(17, 43)",[],[],TRUE
0,0,0,0,0,B to C,17,"(17, 44)",[],[],TRUE
0,0,0,0,0,C to B,17,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,17,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,17,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,17,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,17,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,17,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,17,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,17,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,17,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,17,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,17,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,17,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,17,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,17,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,17,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,17,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,17,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,17,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,17,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,17,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,17,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,C to B,17,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,17,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,17,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,17,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,C to B,17,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to A,17,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to A,17,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to A,17,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to A,17,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,17,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,17,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,17,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,17,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,17,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,17,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,17,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,17,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,17,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,17,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,17,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,17,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,17,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,17,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,17,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,17,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,18,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,18,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,18,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,18,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,18,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,18,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,18,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,18,"(22, 22)",[],[],TRUE
1,0,0,0,0,A to B,18,"(23, 23)","[(28, 23)]",[],TRUE
5,0,0,0,0,A to B,18,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,18,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,18,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,18,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,18,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,18,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,18,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,18,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,18,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,18,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,A to B,18,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to C,18,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to C,18,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to C,18,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,18,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,18,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,18,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,18,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,18,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,18,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,18,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,18,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,18,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,18,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,18,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,18,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,18,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,18,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,18,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,18,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,18,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,18,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,18,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,18,"(19, 41)",[],[],TRUE
0,0,0,0,0,B to C,18,"(18, 42)",[],[],TRUE
0,0,0,0,0,B to C,18,"(17, 43)",[],[],TRUE
0,0,0,0,0,B to C,18,"(17, 44)",[],[],TRUE
0,0,0,0,0,C to B,18,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,18,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,18,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,18,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,18,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,18,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,18,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,18,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,18,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,18,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,18,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,18,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,18,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,18,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,18,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,18,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,18,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,18,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,18,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,18,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,18,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,C to B,18,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,1,4.472135955,0,0,C to B,18,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(35, 25)]",TRUE
7,1,3.605551275,0,0,C to B,18,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(35, 24)]",TRUE
7,1,4.242640687,0,0,C to B,18,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]","[(35, 24)]",TRUE
7,1,4.242640687,0,0,C to B,18,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(35, 23)]",TRUE
7,1,0,0,0,B to A,18,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]","[(35, 23)]",TRUE
7,1,3.605551275,0,0,B to A,18,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(35, 22)]",TRUE
9,1,4.123105626,0,0,B to A,18,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(35, 22)]",TRUE
8,0,0,0,0,B to A,18,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,18,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,18,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,18,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,18,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,18,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,18,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,18,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,18,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,18,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,18,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,18,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,18,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,18,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,18,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,18,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,18,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,19,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,19,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,19,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,19,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,19,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,19,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,19,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,19,"(22, 22)",[],[],TRUE
1,0,0,0,0,A to B,19,"(23, 23)","[(28, 23)]",[],TRUE
5,0,0,0,0,A to B,19,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,19,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,19,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,19,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,19,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,19,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,19,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,19,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,19,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,19,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,A to B,19,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to C,19,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to C,19,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to C,19,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,19,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,19,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,19,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,19,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,19,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,19,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,19,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,19,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,19,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,19,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,19,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,19,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,19,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,19,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,19,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,19,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,19,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,19,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,19,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,19,"(19, 41)",[],[],TRUE
0,0,0,0,0,B to C,19,"(18, 42)",[],[],TRUE
0,0,0,0,0,B to C,19,"(17, 43)",[],[],TRUE
0,0,0,0,0,B to C,19,"(17, 44)",[],[],TRUE
0,0,0,0,0,C to B,19,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,19,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,19,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,19,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,19,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,19,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,19,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,19,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,19,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
